segment_id,road,direction,miles,road_class,func_class,aadt
segment_84,road_11000070,EASTBOUND,0.550966002002002,Interstate,1,24428
segment_85,road_11000070,WESTBOUND,3.182662004004004,Interstate,1,7012
segment_86,road_11000070,EASTBOUND,0.573872003003003,Interstate,1,6355
segment_87,road_11000070,WESTBOUND,6.424227002002002,Interstate,1,34675
segment_88,road_11000070,EASTBOUND,2.874544003003003,Interstate,1,30722
segment_89,road_11000070,WESTBOUND,0.41931600200200203,Interstate,1,17062
segment_90,road_11000070,WESTBOUND,0.583821003003003,Interstate,1,39661
segment_91,road_11000070,EASTBOUND,3.133638001001001,Interstate,1,4486
segment_92,road_11000070,WESTBOUND,0.40253400100100095,Interstate,1,42474
segment_93,road_11000070,WESTBOUND,3.078618003003003,Interstate,1,37462
segment_94,road_11000071,EASTBOUND,0.691915,US Route,2,11022
segment_95,road_11000071,EASTBOUND,0.145408,US Route,2,15601
segment_96,road_11000071,EASTBOUND,0.488977004004004,US Route,2,10502
segment_97,road_11000071,EASTBOUND,0.424177001001001,US Route,2,4658
segment_98,road_11000071,EASTBOUND,0.31639600400400403,US Route,2,8060
segment_99,road_11000071,EASTBOUND,0.309414003003003,US Route,2,10840
segment_100,road_11000071,EASTBOUND,0.33386900200200204,US Route,2,9966
segment_101,road_11000071,WESTBOUND,0.519164,US Route,2,21025
segment_102,road_11000071,WESTBOUND,1.477315001001001,US Route,2,18471
segment_103,road_11000071,EASTBOUND,1.269858004004004,US Route,2,11813
segment_104,road_11000071,EASTBOUND,0.986166004004004,US Route,2,12546
segment_105,road_11000071,WESTBOUND,1.257650004004004,US Route,2,10674
segment_106,road_11000071,EASTBOUND,2.99635,US Route,2,9532
segment_107,road_11000071,EASTBOUND,1.413150002002002,US Route,2,10368
segment_108,road_11000071,WESTBOUND,0.35473300400400404,US Route,2,6798
segment_109,road_11000071,WESTBOUND,0.418512002002002,US Route,2,7694
segment_110,road_11000071,WESTBOUND,0.362643,US Route,2,8030
segment_111,road_11000071,WESTBOUND,3.039068002002002,US Route,2,9576
segment_112,road_11000071,WESTBOUND,1.745626002002002,US Route,2,10432
segment_113,road_11000071,EASTBOUND,0.336715001001001,US Route,2,9068
segment_114,road_11000071,WESTBOUND,1.399343003003003,US Route,2,12635
segment_115,road_11000071,EASTBOUND,0.193710004004004,US Route,2,10499
segment_116,road_11000072,WESTBOUND,0.18266600300300298,US Route,2,38549
segment_117,road_11000072,EASTBOUND,0.36461700400400404,US Route,2,43384
segment_118,road_11000072,EASTBOUND,0.06799600400400399,US Route,2,34108
segment_119,road_11000073,SOUTHBOUND,2.5394970030030026,US Route,2,13933
segment_120,road_11000073,SOUTHBOUND,1.4946130020020019,US Route,2,9904
segment_121,road_11000073,NORTHBOUND,2.5114630030030027,US Route,2,12109
segment_122,road_11000073,SOUTHBOUND,0.246318001001001,US Route,2,40235
segment_123,road_11000073,SOUTHBOUND,0.134108004004004,US Route,2,32358
segment_124,road_11000073,SOUTHBOUND,0.393188003003003,US Route,2,83212
segment_125,road_11000073,SOUTHBOUND,0.594893,US Route,2,17995
segment_126,road_11000073,NORTHBOUND,0.568943002002002,US Route,2,9875
segment_127,road_11000073,NORTHBOUND,1.313882002002002,US Route,2,18092
segment_128,road_11000073,NORTHBOUND,0.043183004004004,US Route,2,11046
segment_129,road_11000073,NORTHBOUND,0.413973004004004,US Route,2,17021
segment_130,road_11000073,NORTHBOUND,0.766738004004004,US Route,2,21376
segment_131,road_11000073,NORTHBOUND,0.302522,US Route,2,21470
segment_132,road_11000073,NORTHBOUND,0.031695004004004004,US Route,2,21675
segment_133,road_11000073,NORTHBOUND,0.076367003003003,US Route,2,13813
segment_134,road_11000073,NORTHBOUND,0.47904000100100097,US Route,2,19374
segment_135,road_11000073,NORTHBOUND,0.373381003003003,US Route,2,56739
segment_136,road_11000073,NORTHBOUND,0.174907004004004,US Route,2,39666
segment_137,road_11000073,NORTHBOUND,0.170872002002002,US Route,2,37493
segment_138,road_11000073,NORTHBOUND,0.029793002002002,US Route,2,10081
segment_139,road_11000073,NORTHBOUND,1.217866004004004,US Route,2,12491
segment_140,road_11000073,SOUTHBOUND,2.723635,US Route,2,21414
segment_141,road_11000073,SOUTHBOUND,1.2743570020020019,US Route,2,18441
segment_142,road_11000073,NORTHBOUND,2.722593001001001,US Route,2,19615
segment_143,road_11000073,NORTHBOUND,1.841328003003003,US Route,2,20249
segment_144,road_11000073,SOUTHBOUND,1.397307002002002,US Route,2,18409
segment_145,road_11000073,SOUTHBOUND,1.783053003003003,US Route,2,19066
segment_146,road_11000073,SOUTHBOUND,1.183642003003003,US Route,2,21686
segment_147,road_11000073,NORTHBOUND,1.845310003003003,US Route,2,22090
segment_148,road_11000073,SOUTHBOUND,0.14960400100100102,US Route,2,31828
segment_149,road_11000073,NORTHBOUND,1.4556970040040038,US Route,2,20350
segment_150,road_11000073,SOUTHBOUND,1.9932420020020019,US Route,2,23241
segment_151,road_11000073,NORTHBOUND,1.0736790040040038,US Route,2,15101
segment_152,road_11000073,NORTHBOUND,1.952845002002002,US Route,2,12124
segment_153,road_11000073,NORTHBOUND,0.42899700400400403,US Route,2,10641
segment_154,road_11000073,SOUTHBOUND,0.025011001001001003,US Route,2,10457
segment_155,road_11000073,SOUTHBOUND,0.42592900100100095,US Route,2,12441
segment_156,road_11000073,SOUTHBOUND,1.399480002002002,US Route,2,7871
segment_157,road_11000073,SOUTHBOUND,1.252614004004004,US Route,2,8139
segment_158,road_11000073,NORTHBOUND,1.451897,US Route,2,7516
segment_159,road_11000073,NORTHBOUND,3.826929,US Route,2,9617
segment_160,road_11000073,SOUTHBOUND,1.147784003003003,US Route,2,22556
segment_161,road_11000073,NORTHBOUND,1.443277004004004,US Route,2,17742
segment_162,road_11000073,SOUTHBOUND,3.8276660020020024,US Route,2,10089
segment_163,road_11000073,SOUTHBOUND,0.220904,US Route,2,42461
segment_164,road_11000073,NORTHBOUND,1.232506,US Route,2,9716
segment_165,road_11000073,SOUTHBOUND,0.6845640040040041,US Route,2,15404
segment_166,road_11000073,NORTHBOUND,0.092743,US Route,2,20484
segment_167,road_11000073,SOUTHBOUND,0.560119,US Route,2,53372
segment_168,road_11000073,NORTHBOUND,0.6546070040040041,US Route,2,53557
segment_169,road_11000073,SOUTHBOUND,0.20421700200200202,US Route,2,35900
segment_170,road_11000073,NORTHBOUND,0.375706004004004,US Route,2,45668
segment_171,road_11000073,SOUTHBOUND,0.385549003003003,US Route,2,29689
segment_172,road_11000073,NORTHBOUND,0.49984100400400405,US Route,2,38570
segment_173,road_11000073,NORTHBOUND,2.9265210020020023,US Route,2,12159
segment_174,road_11000073,NORTHBOUND,0.542018004004004,US Route,2,13043
segment_175,road_11000073,SOUTHBOUND,1.257477,US Route,2,14247
segment_176,road_11000079,NORTHBOUND,0.416385,State Route,3,16057
segment_177,road_11000079,NORTHBOUND,2.219119003003003,State Route,3,18397
segment_178,road_11000079,SOUTHBOUND,1.249882004004004,State Route,3,29630
segment_179,road_11000079,NORTHBOUND,0.109473001001001,State Route,3,19281
segment_180,road_11000079,SOUTHBOUND,0.104143002002002,State Route,3,11754
segment_181,road_11000079,NORTHBOUND,0.851261,State Route,3,10991
segment_182,road_11000079,NORTHBOUND,1.066589003003003,State Route,3,35502
segment_183,road_11000079,SOUTHBOUND,0.5263450040040041,State Route,3,24761
segment_184,road_11000079,SOUTHBOUND,0.391836002002002,State Route,3,22612
segment_185,road_11000079,NORTHBOUND,1.392392003003003,State Route,3,20806
segment_186,road_11000080,SOUTHBOUND,1.219632,Interstate,1,115366
segment_187,road_11000080,NORTHBOUND,0.669671004004004,Interstate,1,70198
segment_188,road_11000080,NORTHBOUND,0.49403200400400404,Interstate,1,85816
segment_189,road_11000080,NORTHBOUND,1.051362003003003,Interstate,1,61548
segment_190,road_11000080,SOUTHBOUND,0.7748,Interstate,1,69021
segment_191,road_11000080,SOUTHBOUND,1.0885550030030031,Interstate,1,104624
segment_192,road_11000080,NORTHBOUND,1.255218,Interstate,1,63013
segment_193,road_11000080,SOUTHBOUND,0.215207001001001,Interstate,1,105164
segment_194,road_11000080,NORTHBOUND,1.082665001001001,Interstate,1,41146
segment_195,road_11000080,SOUTHBOUND,0.5888940020020019,Interstate,1,71008
segment_196,road_11000080,NORTHBOUND,0.812886004004004,Interstate,1,92791
segment_197,road_11000080,SOUTHBOUND,1.219120004004004,Interstate,1,97749
segment_198,road_11000080,SOUTHBOUND,1.0990560040040038,Interstate,1,93947
segment_199,road_11000080,NORTHBOUND,1.3449170010010012,Interstate,1,85314
segment_200,road_11000080,NORTHBOUND,1.101280001001001,Interstate,1,76662
segment_201,road_11000080,SOUTHBOUND,1.3460170040040038,Interstate,1,67859
segment_202,road_11000081,NORTHBOUND,0.5194130030030031,State Route,2,45767
segment_203,road_11000081,NORTHBOUND,0.208402,State Route,2,30175
segment_204,road_11000081,SOUTHBOUND,0.36138000400400405,State Route,2,37667
segment_205,road_11000081,SOUTHBOUND,0.137315,State Route,2,44452
segment_206,road_11000081,NORTHBOUND,0.20402800200200202,State Route,2,57758
segment_207,road_11000081,SOUTHBOUND,0.768609004004004,State Route,2,44011
segment_208,road_11000081,NORTHBOUND,0.660654,State Route,2,47504
segment_209,road_11000081,NORTHBOUND,0.468552003003003,State Route,2,38190
segment_210,road_11000081,NORTHBOUND,0.46168700300300297,State Route,2,47263
segment_211,road_11000081,NORTHBOUND,0.423401003003003,State Route,2,41921
segment_212,road_11000081,NORTHBOUND,0.368496,State Route,2,37655
segment_213,road_11000081,SOUTHBOUND,0.464406004004004,State Route,2,47499
segment_214,road_11000081,SOUTHBOUND,0.467026003003003,State Route,2,37945
segment_215,road_11000081,SOUTHBOUND,0.272297002002002,State Route,2,41179
segment_216,road_11000081,NORTHBOUND,1.130722,State Route,2,45585
segment_217,road_11000081,SOUTHBOUND,1.089770004004004,State Route,2,59784
segment_218,road_11000081,SOUTHBOUND,0.14406200400400399,State Route,2,45335
segment_219,road_11000081,NORTHBOUND,1.00024,State Route,2,50485
segment_220,road_11000081,SOUTHBOUND,0.586677001001001,State Route,2,51086
segment_221,road_11000081,NORTHBOUND,0.11170800400400399,State Route,2,48534
segment_222,road_11000081,SOUTHBOUND,1.972147,State Route,2,43881
segment_223,road_11000081,SOUTHBOUND,0.165629002002002,State Route,2,39201
segment_224,road_11000081,SOUTHBOUND,1.2935190040040039,State Route,2,42239
segment_225,road_11000081,NORTHBOUND,0.277485001001001,State Route,2,39900
segment_226,road_11000081,SOUTHBOUND,1.7777930020020019,State Route,2,44374
segment_227,road_11000081,NORTHBOUND,0.895572001001001,State Route,2,36777
segment_228,road_11000081,SOUTHBOUND,1.250700002002002,State Route,2,45477
segment_229,road_11000081,NORTHBOUND,1.660825004004004,State Route,2,36007
segment_230,road_11000081,NORTHBOUND,1.952967004004004,State Route,2,44031
segment_231,road_11000083,SOUTHBOUND,0.8664760020020019,Interstate,2,13301
segment_232,road_11000089,EASTBOUND,0.833544001001001,US Route,2,43828
segment_233,road_11000089,EASTBOUND,0.6850540040040041,US Route,2,41100
segment_234,road_11000089,EASTBOUND,0.354945,US Route,2,49868
segment_235,road_11000089,EASTBOUND,0.615937002002002,US Route,2,55212
segment_236,road_11000089,EASTBOUND,0.486136002002002,US Route,2,34240
segment_237,road_11000089,EASTBOUND,0.490155004004004,US Route,2,28021
segment_238,road_11000089,EASTBOUND,0.507083,US Route,2,40091
segment_239,road_11000089,WESTBOUND,0.307753001001001,US Route,2,40996
segment_240,road_11000089,EASTBOUND,0.377314001001001,US Route,2,54378
segment_241,road_11000089,WESTBOUND,0.38329,US Route,2,62141
segment_242,road_11000089,WESTBOUND,0.363451001001001,US Route,2,42440
segment_243,road_11000089,EASTBOUND,0.43739100400400405,US Route,2,58741
segment_244,road_11000089,WESTBOUND,0.666608002002002,US Route,2,31085
segment_245,road_11000089,WESTBOUND,1.027085,US Route,2,45156
segment_246,road_11000089,EASTBOUND,0.526574003003003,US Route,2,34725
segment_247,road_11000089,WESTBOUND,0.968397001001001,US Route,2,34839
segment_248,road_11000089,EASTBOUND,1.100250004004004,US Route,2,29995
segment_249,road_11000089,WESTBOUND,0.117211001001001,US Route,2,39659
segment_250,road_11000089,EASTBOUND,0.881462002002002,US Route,2,38780
segment_251,road_11000089,WESTBOUND,0.501157004004004,US Route,2,39103
segment_252,road_11000089,WESTBOUND,0.16057200300300298,US Route,2,25384
segment_253,road_11000089,WESTBOUND,4.824111,US Route,2,59646
segment_254,road_11000089,WESTBOUND,0.355605003003003,US Route,2,26690
segment_255,road_11000089,WESTBOUND,0.432923002002002,US Route,2,28008
segment_256,road_11000089,WESTBOUND,0.31224600200200203,US Route,2,49784
segment_257,road_11000089,WESTBOUND,0.586904,US Route,2,30659
segment_258,road_11000089,WESTBOUND,1.0465400040040038,US Route,2,39657
segment_259,road_11000089,WESTBOUND,0.813389004004004,US Route,2,46860
segment_260,road_11000089,EASTBOUND,0.572078004004004,US Route,2,47433
segment_261,road_11000089,EASTBOUND,4.903914,US Route,2,65361
segment_262,road_11000089,WESTBOUND,0.637998,US Route,2,40068
segment_263,road_11000090,EASTBOUND,0.284096002002002,US Route,2,46016
segment_264,road_11000090,WESTBOUND,0.324841004004004,US Route,2,46321
segment_265,road_11000090,EASTBOUND,0.43549700400400404,US Route,2,36490
segment_266,road_11000091,WESTBOUND,0.356992003003003,US Route,2,37070
segment_267,road_11000091,EASTBOUND,0.440265,US Route,2,41204
segment_268,road_11000091,WESTBOUND,0.620377,US Route,2,61246
segment_269,road_11000091,EASTBOUND,0.6672700030030031,US Route,2,25974
segment_270,road_11000091,EASTBOUND,0.123176002002002,US Route,2,36022
segment_271,road_11000091,EASTBOUND,0.8362220030030031,US Route,2,53437
segment_272,road_11000091,EASTBOUND,0.7254500020020019,US Route,2,50010
segment_273,road_11000091,EASTBOUND,0.438216003003003,US Route,2,24299
segment_274,road_11000091,EASTBOUND,0.45438600100100096,US Route,2,17139
segment_275,road_11000091,EASTBOUND,0.389780003003003,US Route,2,38969
segment_276,road_11000091,EASTBOUND,0.529884004004004,US Route,2,50482
segment_277,road_11000091,WESTBOUND,0.43224800400400404,US Route,2,52811
segment_278,road_11000091,WESTBOUND,0.272458,US Route,2,44330
segment_279,road_11000091,EASTBOUND,2.2510310010010013,US Route,2,36949
segment_280,road_11000091,EASTBOUND,0.343722003003003,US Route,2,24599
segment_281,road_11000091,EASTBOUND,0.097151002002002,US Route,2,22356
segment_282,road_11000091,EASTBOUND,0.091682,US Route,2,12633
segment_283,road_11000091,EASTBOUND,0.21277800300300298,US Route,2,25288
segment_284,road_11000091,EASTBOUND,0.46177800100100097,US Route,2,38164
segment_285,road_11000091,EASTBOUND,0.469898003003003,US Route,2,43665
segment_286,road_11000091,EASTBOUND,0.110326002002002,US Route,2,33179
segment_287,road_11000091,EASTBOUND,0.585114004004004,US Route,2,53692
segment_288,road_11000091,EASTBOUND,1.358141002002002,US Route,2,43562
segment_289,road_11000091,EASTBOUND,0.497787002002002,US Route,2,64385
segment_290,road_11000091,WESTBOUND,0.497836,US Route,2,64617
segment_291,road_11000091,EASTBOUND,0.25787900400400404,US Route,2,36437
segment_292,road_11000091,EASTBOUND,4.106520001001001,US Route,2,36881
segment_293,road_11000091,WESTBOUND,0.438988004004004,US Route,2,32008
segment_294,road_11000091,WESTBOUND,0.49465000400400405,US Route,2,14733
segment_295,road_11000091,WESTBOUND,0.410226003003003,US Route,2,46442
segment_296,road_11000091,WESTBOUND,0.03665,US Route,2,33925
segment_297,road_11000091,WESTBOUND,0.5048360040040041,US Route,2,50614
segment_298,road_11000091,WESTBOUND,0.12087600300300301,US Route,2,28491
segment_299,road_11000091,WESTBOUND,0.446080001001001,US Route,2,54733
segment_300,road_11000091,WESTBOUND,1.1146540040040038,US Route,2,36290
segment_301,road_11000091,WESTBOUND,0.43492200400400405,US Route,2,20408
segment_302,road_11000091,WESTBOUND,0.380452,US Route,2,46080
segment_303,road_11000091,WESTBOUND,0.389844003003003,US Route,2,24893
segment_304,road_11000091,WESTBOUND,3.991982001001001,US Route,2,37468
segment_305,road_11000091,WESTBOUND,0.447582,US Route,2,43830
segment_306,road_11000091,WESTBOUND,0.495859,US Route,2,15832
segment_307,road_11000092,SOUTHBOUND,0.258816003003003,Interstate,2,50252
segment_308,road_11000092,NORTHBOUND,0.689015003003003,Interstate,2,50593
segment_309,road_11000092,SOUTHBOUND,1.044475,Interstate,2,63436
segment_310,road_11000092,NORTHBOUND,0.507973,Interstate,2,65520
segment_311,road_11000092,SOUTHBOUND,0.027720004004004005,Interstate,2,47638
segment_312,road_11000092,SOUTHBOUND,0.746700001001001,Interstate,2,34003
segment_313,road_11000092,SOUTHBOUND,0.309366001001001,Interstate,2,60176
segment_314,road_11000092,SOUTHBOUND,0.7250520030030031,Interstate,2,50871
segment_315,road_11000092,SOUTHBOUND,0.6977200020020019,Interstate,2,50549
segment_316,road_11000092,NORTHBOUND,1.390791,Interstate,2,59287
segment_317,road_11000092,SOUTHBOUND,1.853264002002002,Interstate,2,49449
segment_318,road_11000092,SOUTHBOUND,0.751026002002002,Interstate,2,54283
segment_319,road_11000092,SOUTHBOUND,0.419021001001001,Interstate,2,22929
segment_320,road_11000092,SOUTHBOUND,0.167459004004004,Interstate,2,31958
segment_321,road_11000092,SOUTHBOUND,0.551876001001001,Interstate,2,43892
segment_322,road_11000092,SOUTHBOUND,0.293323002002002,Interstate,2,57520
segment_323,road_11000092,NORTHBOUND,1.500870004004004,Interstate,2,50549
segment_324,road_11000092,SOUTHBOUND,0.572724004004004,Interstate,2,50972
segment_325,road_11000092,NORTHBOUND,1.069108002002002,Interstate,2,47895
segment_326,road_11000092,NORTHBOUND,0.485562002002002,Interstate,2,14079
segment_327,road_11000092,NORTHBOUND,1.3158060040040038,Interstate,2,62990
segment_328,road_11000092,NORTHBOUND,0.440243,Interstate,2,70874
segment_329,road_11000092,NORTHBOUND,0.252883004004004,Interstate,2,58035
segment_330,road_11000092,NORTHBOUND,0.143057004004004,Interstate,2,64893
segment_331,road_11000092,NORTHBOUND,0.49808700100100095,Interstate,2,48414
segment_332,road_11000092,NORTHBOUND,0.621242003003003,Interstate,2,89007
segment_333,road_11000092,NORTHBOUND,0.227157,Interstate,2,42339
segment_334,road_11000092,SOUTHBOUND,0.18445700100100101,Interstate,2,35566
segment_335,road_11000092,NORTHBOUND,0.874655,Interstate,2,57322
segment_336,road_11000092,NORTHBOUND,0.25386700300300297,Interstate,2,51859
segment_337,road_11000092,NORTHBOUND,0.407740004004004,Interstate,2,54468
segment_338,road_11000092,NORTHBOUND,0.064385,Interstate,2,50824
segment_339,road_11000092,SOUTHBOUND,1.377349002002002,Interstate,2,47263
segment_340,road_11000092,NORTHBOUND,0.565737001001001,Interstate,2,57529
segment_341,road_11000092,SOUTHBOUND,4.774802002002002,Interstate,2,44330
segment_342,road_11000092,SOUTHBOUND,0.943611004004004,Interstate,2,46802
segment_343,road_11000092,SOUTHBOUND,0.35824100400400405,Interstate,2,42362
segment_344,road_11000092,SOUTHBOUND,0.753385,Interstate,2,62655
segment_345,road_11000092,NORTHBOUND,0.702206002002002,Interstate,2,30093
segment_346,road_11000092,NORTHBOUND,4.691924001001,Interstate,2,41995
segment_347,road_11000094,WESTBOUND,1.794607,State Route,2,28026
segment_348,road_11000094,EASTBOUND,1.699774,State Route,2,26786
segment_349,road_11000094,EASTBOUND,1.183140002002002,State Route,2,31721
segment_350,road_11000094,EASTBOUND,0.6324880040040041,State Route,2,22686
segment_351,road_11000094,EASTBOUND,0.37842,State Route,2,20677
segment_352,road_11000094,WESTBOUND,0.741129003003003,State Route,2,29510
segment_353,road_11000094,WESTBOUND,0.460046004004004,State Route,2,27972
segment_354,road_11000094,EASTBOUND,1.0666060030030031,State Route,2,22709
segment_355,road_11000095,EASTBOUND,0.380271001001001,State Route,2,22340
segment_356,road_11000095,EASTBOUND,0.784308,State Route,2,37442
segment_357,road_11000095,EASTBOUND,0.757037001001001,State Route,2,35563
segment_358,road_11000095,WESTBOUND,1.883174003003003,State Route,3,14726
segment_359,road_11000095,WESTBOUND,0.433797,State Route,3,6941
segment_360,road_11000095,WESTBOUND,0.523473002002002,State Route,3,10573
segment_361,road_11000095,WESTBOUND,0.615305004004004,State Route,3,8859
segment_362,road_11000095,WESTBOUND,0.767619,State Route,3,9723
segment_363,road_11000095,EASTBOUND,0.512632004004004,State Route,3,9995
segment_364,road_11000095,WESTBOUND,0.594713002002002,State Route,3,12827
segment_365,road_11000095,EASTBOUND,2.809903001001001,State Route,3,11558
segment_366,road_11000095,WESTBOUND,0.400961002002002,State Route,2,25910
segment_367,road_11000095,WESTBOUND,0.793818001001001,State Route,2,35302
segment_368,road_11000095,WESTBOUND,0.466659,State Route,3,16882
segment_369,road_11000095,EASTBOUND,4.771364004004004,State Route,3,13409
segment_370,road_11000096,WESTBOUND,0.768834004004004,State Route,3,41199
segment_371,road_11000096,WESTBOUND,0.5429400010010009,State Route,2,43185
segment_372,road_11000096,WESTBOUND,0.620111004004004,State Route,2,44276
segment_373,road_11000096,EASTBOUND,0.389788,State Route,3,34101
segment_374,road_11000096,EASTBOUND,0.406705003003003,State Route,3,22204
segment_375,road_11000096,EASTBOUND,0.579556002002002,State Route,2,20761
segment_376,road_11000096,EASTBOUND,0.821484,State Route,3,32450
segment_377,road_11000096,EASTBOUND,0.505583,State Route,2,48929
segment_378,road_11000096,EASTBOUND,0.394601003003003,State Route,2,21529
segment_379,road_11000096,EASTBOUND,0.716329004004004,State Route,2,44186
segment_380,road_11000096,EASTBOUND,0.40094000100100097,State Route,2,30960
segment_381,road_11000096,EASTBOUND,0.473064003003003,State Route,2,69092
segment_382,road_11000096,EASTBOUND,0.556045004004004,State Route,2,40815
segment_383,road_11000096,WESTBOUND,0.42475200100100097,State Route,3,27496
segment_384,road_11000096,EASTBOUND,1.7258170030030031,State Route,2,36670
segment_385,road_11000096,EASTBOUND,1.395464001001001,State Route,2,37268
segment_386,road_11000096,WESTBOUND,1.366702002002002,State Route,2,40149
segment_387,road_11000096,EASTBOUND,0.169823004004004,State Route,2,46930
segment_388,road_11000096,EASTBOUND,0.912835001001001,State Route,2,34446
segment_389,road_11000096,EASTBOUND,0.392495003003003,State Route,2,38464
segment_390,road_11000096,WESTBOUND,0.35163700400400405,State Route,2,31663
segment_391,road_11000096,WESTBOUND,0.500783003003003,State Route,2,27112
segment_392,road_11000096,WESTBOUND,0.676829,State Route,2,40377
segment_393,road_11000096,WESTBOUND,0.123731002002002,State Route,2,26061
segment_394,road_11000096,WESTBOUND,0.17978200300300298,State Route,3,33573
segment_395,road_11000096,WESTBOUND,0.188520004004004,State Route,2,45045
segment_396,road_11000096,WESTBOUND,0.098524003003003,State Route,2,30405
segment_397,road_11000097,NORTHBOUND,1.008785,Interstate,1,81438
segment_398,road_11000097,NORTHBOUND,0.43238500100100097,Interstate,1,29060
segment_399,road_11000097,NORTHBOUND,1.143637,Interstate,1,49029
segment_400,road_11000097,NORTHBOUND,0.787946004004004,Interstate,1,28668
segment_401,road_11000097,NORTHBOUND,0.751182004004004,Interstate,1,44873
segment_402,road_11000097,NORTHBOUND,0.672997,Interstate,1,49318
segment_403,road_11000097,NORTHBOUND,1.393208001001001,Interstate,1,66715
segment_404,road_11000097,NORTHBOUND,0.6839100030030031,Interstate,1,61143
segment_405,road_11000097,NORTHBOUND,0.247289,Interstate,1,41097
segment_406,road_11000097,NORTHBOUND,0.46761,Interstate,1,38527
segment_407,road_11000097,NORTHBOUND,0.38076900400400404,Interstate,1,42981
segment_408,road_11000097,NORTHBOUND,1.468842004004004,Interstate,1,41342
segment_409,road_11000097,NORTHBOUND,0.856119001001001,Interstate,1,46988
segment_410,road_11000097,NORTHBOUND,0.626763001001001,Interstate,1,51878
segment_411,road_11000097,NORTHBOUND,0.463902004004004,Interstate,1,43571
segment_412,road_11000097,NORTHBOUND,0.749053001001001,Interstate,1,97444
segment_413,road_11000097,NORTHBOUND,0.728320001001001,Interstate,1,60115
segment_414,road_11000097,NORTHBOUND,0.936640004004004,Interstate,1,45020
segment_415,road_11000097,NORTHBOUND,1.137781001001001,Interstate,1,45553
segment_416,road_11000097,NORTHBOUND,0.23700800400400399,Interstate,1,70369
segment_417,road_11000097,NORTHBOUND,0.735403001001001,Interstate,1,52605
segment_418,road_11000097,NORTHBOUND,0.672795,Interstate,1,71370
segment_419,road_11000097,NORTHBOUND,0.825595,Interstate,1,71761
segment_420,road_11000097,NORTHBOUND,0.161128001001001,Interstate,1,38872
segment_421,road_11000097,NORTHBOUND,0.664556,Interstate,1,74722
segment_422,road_11000097,SOUTHBOUND,0.134584003003003,Interstate,1,49754
segment_423,road_11000097,SOUTHBOUND,0.968537,Interstate,1,74719
segment_424,road_11000097,SOUTHBOUND,0.5236190040040041,Interstate,1,44263
segment_425,road_11000097,SOUTHBOUND,0.167954002002002,Interstate,1,37841
segment_426,road_11000097,SOUTHBOUND,0.379448002002002,Interstate,1,49437
segment_427,road_11000097,SOUTHBOUND,1.495950004004004,Interstate,1,54231
segment_428,road_11000097,SOUTHBOUND,0.5814190030030031,Interstate,1,16788
segment_429,road_11000097,SOUTHBOUND,1.0625260010010011,Interstate,1,45525
segment_430,road_11000097,SOUTHBOUND,0.45382400100100095,Interstate,1,44041
segment_431,road_11000097,SOUTHBOUND,0.7049480020020019,Interstate,1,44578
segment_432,road_11000097,SOUTHBOUND,1.128171,Interstate,1,24740
segment_433,road_11000097,SOUTHBOUND,0.828847,Interstate,1,25323
segment_434,road_11000097,SOUTHBOUND,0.677770003003003,Interstate,1,37256
segment_435,road_11000097,SOUTHBOUND,1.7148770020020019,Interstate,1,54622
segment_436,road_11000097,SOUTHBOUND,0.150163,Interstate,1,43287
segment_437,road_11000097,SOUTHBOUND,0.393653001001001,Interstate,1,39646
segment_438,road_11000097,SOUTHBOUND,0.7755,Interstate,1,19091
segment_439,road_11000097,NORTHBOUND,0.908102004004004,Interstate,1,32497
segment_440,road_11000097,SOUTHBOUND,1.0242680020020019,Interstate,1,70497
segment_441,road_11000097,SOUTHBOUND,0.721558,Interstate,1,85498
segment_442,road_11000097,SOUTHBOUND,0.382628,Interstate,1,37158
segment_443,road_11000097,NORTHBOUND,1.164598002002002,Interstate,1,86990
segment_444,road_11000097,SOUTHBOUND,2.313180002002002,Interstate,1,65086
segment_445,road_11000097,SOUTHBOUND,1.097731003003003,Interstate,1,88784
segment_446,road_11000097,NORTHBOUND,2.052008001001001,Interstate,1,84619
segment_447,road_11000097,SOUTHBOUND,1.963802001001001,Interstate,1,87891
segment_448,road_11000097,NORTHBOUND,0.603684001001001,Interstate,1,93537
segment_449,road_11000097,SOUTHBOUND,2.0518240030030026,Interstate,1,74396
segment_450,road_11000097,SOUTHBOUND,0.615219003003003,Interstate,1,91346
segment_451,road_11000097,SOUTHBOUND,0.9351760030030031,Interstate,1,45009
segment_452,road_11000097,SOUTHBOUND,0.907394001001001,Interstate,1,67998
segment_453,road_11000097,SOUTHBOUND,0.620414,Interstate,1,59233
segment_454,road_11000097,SOUTHBOUND,0.643690003003003,Interstate,1,54211
segment_455,road_11000097,SOUTHBOUND,0.667114004004004,Interstate,1,82638
segment_456,road_11000097,SOUTHBOUND,0.570040002002002,Interstate,1,61359
segment_457,road_11000097,NORTHBOUND,2.4069030010010013,Interstate,1,64210
segment_458,road_11000097,NORTHBOUND,0.49302800100100097,Interstate,1,23658
segment_459,road_11000097,SOUTHBOUND,1.3661150030030031,Interstate,1,86913
segment_460,road_11000097,SOUTHBOUND,0.391202003003003,Interstate,1,45061
segment_461,road_11000097,SOUTHBOUND,0.440566,Interstate,1,39845
segment_462,road_11000097,NORTHBOUND,0.25791300100100095,Interstate,1,37113
